Abagabo babiri bari mumikino ikomeye yo kurwana	  Two men are in a tough fight game
Abagabo babiri barwanira muri siporo	Two men fight in sports
Abantu benshi ahantu rusange	Many people in public places
Abantu benshi bagenda kandi basunika abamugaye kumuhanda	Many people walk and push the disabled on the street
Uruhinja ruto mumaguru yibaza ibintu byinshi	A little baby in the legs wonders a lot
Umubyeyi wicaye hafi yumwana we mumugare	A mother sitting next to her child in a bicycle
Umubyeyi kumuhanda hamwe numwana we muto	A mother on the street with her young child
Abagabo babiri bazamura imbwa yijimye hejuru kugirango ishobore gufata umugozi munini wubururu umanitse kurukuta rwirabura	Two men lift a dark dog up to grab a large blue rope hanging from a black wall
Abagabo babiri bafata imbwa yumukara ifite umugozi wubururu wubururu mu kanwa	Two men grab a black dog with a blue rope in its mouth
Imbwa ihekenya umugozi wubururu mugihe abagabo babiri bareba inyuma	The dog breaks the blue rope while two men look back
Abagabo babiri munsi yimbwa yimanitse kumunwa kumugozi	Two men under a dog hanged his mouth on a rope
Imbwa yumukara ifite umugozi wubururu mu kanwa	The black dog has a blue rope in its mouth
Umugabo wambaye ishati yumweru n'ikabutura itukura arimo kwitegura gutera umupira	A man wearing a white shirt and red shorts is preparing to throw a ball
Umusore arimo kwitegura gutera umupira mukirere	A young man is preparing to throw a ball in the air
Umugabo wirukana umupira kuri te-shirt na ikabutura	A man throws a ball at a tee shirt and shorts
Umugabo wambaye ikabutura itukura ari hafi gutera umupira	A man wearing a red short is about to hit the ball
Umugabo ugiye gutera umupira kumurima	A man is about to throw a ball at a field
Ihema riruhukiye ku nkombe kandi umugabo na kano bari inyuma	The tent rests on the shore and the man and Kano are behind
Umugabo arimo gushinga ihema ku nkombe hafi y'inyanja	A man is setting up a tent by the sea
Umugabo ufite ubwato ari ku mucanga yashinze ihema	A man with a boat on the sand pitched a tent
Umugabo yashinze ibirindiro nyuma yubwato	The man set up camp after the boat
Umugabo akambitse ku nkombe z'inyanja	A man camped on the beach
Umugabo utambaye ishati arimo asuka ikintu mumasafuriya yicaye kumucanga imbere yihema nicunga	A man in a shirt is pouring something into a pan sitting on the sand in front of the tent and managing
Umugabo yicaye ku mucanga hanze y'ihema rye akora icyo kurya	A man sitting on the sand outside his tent doing something to eat
Umugabo ateka ifunguro rye hanze imbere yihema rye rya orange	The man cooks his meal outside in front of his orange tent
Umugabo udafite ishati akora ifunguro mugihe akambitse ku mucanga	A shirtless man makes a meal while lying on the sand
Umugabo uteka ibiryo aho akambitse	A man cooks food where he is camped
Umugabo umwe wambaye ipantaro ya camouflage na t-shirt yicyatsi gihagaze afite ukuguru kumwe kumurima mugihe undi mugabo wambaye ubwoko bumwe yimyenda yagera afite gants ya baseball kumaboko ye yibumoso	One man wearing camouflage pants and a green T-shirt stood with one leg on the field while the other man in the same uniform wore baseball gloves on his left hand.
abagabo mumunaniro wingabo bakina baseball hagati yumurima wumwanda hagati yumunsi	men in military fatigue play baseball in the middle of the dirt field in the middle of the day
Abasirikare babiri barimo gukina umupira wa baseball no gukora ku kigo	Two soldiers are playing baseball and working on the field
Abagabo babiri mu gisirikare barimo gukina umupira wa baseball	Two men in the military are playing baseball
Abagabo babiri b'ingabo bakina umupira wa baseball	Two men play baseball
Abantu bamwe biruka munzira yo hanze mwijimye	Some people run outside in the dark
Abantu babiri biruka munzira yubururu bwerurutse izuba rirenze	Two people are running in the blue sky
Abantu babiri barimo kwiruka bazenguruka inzira y'ubururu nimugoroba	Two people are running around the blue path in the evening
Umuntu yiruka munzira izuba rirenze	One runs in the path of the rising sun
Abantu babiri biruka nijoro	Two people run at night
Abana babiri barimo gukina mu kirundo cy'ibyatsi izuba rirasira hejuru	Two children are playing in the grass pile of sunshine
Umukobwa muto washyinguwe mubyatsi atera ibyatsi umudamu	The little girl buried in the grass is throwing grass at the woman
Umwana akina hasi mu kirundo cy'amababi	A child playing on the floor in a pile of leaves
umukobwa muto arimo gukina muri nyakatsi	the little girl is playing in the grass
Abakobwa bakina mumashanyarazi	Girls play in electricity
Umuhungu muto arasinzira asoma Code ya Da Vinci	The little boy falls asleep reading the Da Vinci Code
Umugabo ufite umusatsi wijimye yitwikiriye mu gitabo igitabo mu buriri	A man with dark hair covered a book in bed
Umugabo yasinziriye asoma Code ya Da Vinci	  A sleeping man reads the Da Vinci Code
Umusore asoma igitabo muburiri	A young man reads a book in bed
Umuhungu uryamye asoma igitabo	The sleeping boy reads a book
Umuntu wambaye ipantaro yubururu yunamye yerekeza kuri tapi ahantu basangirira abantu	A man in blue pants bowed to the carpet in the dining room
Umugore wambaye ipantaro yubururu arunama iruhande rwumugore numwana muto wicaye kumeza ya resitora	A woman in blue pants kneels next to a woman and a young child sitting at a restaurant table
Muri resitora	In the restaurant
Umugabo wambaye ipantaro yubururu arunama kugirango akure ikintu hasi	A man in blue pants bows down to pull something down
umuntu yunamye hejuru yumwana muri resitora	  a man leaning over a child in a restaurant
Umugabo wambaye ishati asoma "Alaska" kumatike ya tombora hamwe no kugurisha itabi	A man in a shirt reads "Alaska" on lottery tickets and a cigarette sale
Umugabo wambaye swatshirt ya Alaska na capit ya baseball arimo kugura amatike ya tombola	A man wearing an Alaska swatshirt and a baseball cap is buying lottery tickets
Umugabo wambaye ishati yanditseho "Alaska" agurisha amatike ya tombola	A man wearing a "Alaska" shirt sells lottery tickets
Umugabo wambaye ishati ya Alaska ahagarara inyuma ya comptoir	A man in an Alaska shirt stands behind the counter
Umugabo yambaye ikariso ya Alaska	A man wearing an Alaskan necklace
Abirabura babiri bahagaze hafi yameza bafite imbaho ??zimbaho ??basuzuma ikintu	Two black men standing near a table with wooden boards examined something
Abirabura babiri bamwenyura kandi bakora ku giti hamwe n'inyundo	The two blacks smiled and touched the wood with a hammer
Abagabo babiri bagerageza kubaka ikintu hamwe	Two men are trying to build something together
Abagabo babiri barimo kubaka ikintu hamwe	Two men are building something together
Abagabo babiri bakora hamwe	The two men work together
Gufunga umukobwa ufashe urunigi rw'umutima akarureba	Locking up a girl holding a heart chain and looking at her
Umukobwa akina urunigi izuba riva inyuma ye	The girl is playing with a chain of sunrise behind her
Umukobwa ufite izuba inyuma yumukino we afite imitako	The girl with the sun at the back of her game has jewelry
Umukobwa ukina hamwe na bracelet nziza	A girl playing with a beautiful bracelet
Umukobwa muto asuzuma igice cy'imitako	The little girl examines a piece of jewelry
Imbwa ntoya yera ifite ubwoya burebure ihagaze kumaguru yinyuma	The white-haired little dog stands on its hind legs
Umweru	White
Imbwa ntoya yera ihagaze kumaguru yinyuma	A white white dog stands on its hind legs
Imbwa yera irasabiriza	The white dog begs
Imbwa ntoya yera irasabiriza	The white dog begs
Nyuma yo gukina nibindi bikinisho bye	After playing with his other toys
Umukobwa muto wicaye hasi afashe ibyuma bya gitari	A little girl sitting on the floor holding a guitar
Umwana muto yicaye kuri tapi mubyumba akora kuri gitari	A young child sitting on a rug in the bedroom working on a guitar
Uruhinja rwicaye kuri tapi rugera kuri gitari	The baby sitting on the rug reaches the guitar
Umwana acuranga gitari	The child plays the guitar
Nibintu byabantu benshi bagenda hanze kumanywa	It's the kind of thing most people go out of their way to do during the day
Umugore wambaye umwenda wirabura arimo asunika igare hamwe na thermos kumuhanda wa kaburimbo	A woman in a black dress pushes a bicycle and a thermos on a dirt road
Umukobwa ufite umusatsi wubururu arimo asunika ikawa	A girl with blue hair is pushing coffee
Umugore usunika ikawa muri plaza	Woman pushing coffee in plaza
Umugore ajyana ibiryo abarwayi	A woman takes food to the sick
Hano harumugabo ufite t-shirt yicyatsi kibisi ateka hamburg na hotdogs hanze kuri grill	Here's a man with a green T-shirt cooking hamburgers and hotdogs out on the grill
Umugabo wambaye ishati yicyatsi	A man wearing a green shirt
Umugabo wambaye ibirahuri arimo gusya ibyatsi hamwe nuduseke twinyama kuri grill	A man wearing glasses is grinding grass and meat baskets on the grill
Umugabo arikinira mu gikari cye yitegura umunsi	A man is playing in his yard preparing for the day
Umusaza ateka kuri barbecue yo hanze	An old man cooks on an outdoor barbecue
Umuhungu ukiri muto ufite ingofero itukura arimo gufata ifoto na kamera yohejuru	A young boy with a red hat is taking a photo with a camera above
Umusore	The guy
Umuhungu wambaye ingofero itukura arimo gufata amashusho na kamera ye	A boy in a red hat is taking pictures with his camera
Umwana arimo kureba mu kureba kamera	The child is looking at the camera
Umwana muto wambaye ingofero itukura agamije kamera	A young child wearing a red hat for the camera
Umwana wambaye ikabutura yubururu hamwe nishati ifite ingofero ya baseball	A child wearing a blue shirt and a baseball cap
Umuhungu muto wambaye tank yubururu burenze hejuru na ikabutura	A little boy wearing a blue tank top and shorts
Umuhungu muto ufite ingofero yumutuku nipantaro yubururu afashe trapode agafotora ifoto	A young boy with a red hat and blue pants grabs a cape and takes a photo
Umwana muto ufata ifoto na kamera kuri trapode	A young child takes a photo and camera on a trapode
Umuhungu muto arimo gufata amafoto ahagaze mumucanga	A little boy is taking pictures standing in the sand
Umubyeyi mushya yabereye umwana mushya	A new mother has become a new baby
Umugore wambaye ishati yera nipantaro yijimye ahagaze inyuma yameza yashyizwe hamwe na keke	A woman in a white shirt and dark pants standing behind a table set with cake
Umugore umwenyura ahagaze inyuma yameza yo kwizihiza ubukwe cyangwa umwana	A smiling woman stands behind a table celebrating a wedding or child
Umugore wambaye ipantaro yijimye no hejuru yera arimo guhabwa umwana	A woman wearing dark and white pants is having a baby
Umugore ahagarara inyuma yameza yijimye aho herekanwa agatsima	A woman stands behind a dark table where she is shown bread
Umugore wumuhondo arimo gufungura impano afite isura itunguranye mugihe abandi bagore bamukikije bicaye mumaso	A yellow woman is opening a gift with a strange look while other women around her are sitting in front of her.
Umutegarugori ufungura impano mwishuri hamwe nitsinda ryabadamu	A woman opens a gift to the school with a group of women
Umugore ufungura impano hafi yinshuti ze	A woman opens a gift to her friends
Umugore arahumeka mugihe afungura impano	A woman breathes as she opens the gift
Umugore arimo gufungura ikintu cyimpano	A woman is eating a gift
Umusore yambaye ikoti ry'umukara kandi afite amatwi yera yo mu matwi	A young man in a black jacket and with white ears in his ears
Umugabo ufite ikoti yambara na terefone ihagaze imbere yububiko	A man in a jacket and a phone stands in front of the store
Umugabo wambaye ikoti ry'umukara afite na terefone yera mu gutwi	A man in a black jacket has a white telephone in his ear
umugabo wumva iPod ye	a man listening to his iPod
Umugabo wambaye ikoti ryirabura ari imbere yikarita	A man wearing a black jacket is in front of a card
Imbwa ebyiri zijimye nimbwa yumukara ikinira mucyuzi munsi ya kaburimbo	Two dark dogs and a black dog are playing in the shade under the hood
Imbwa ebyiri ziruka hafi yuruzi mugihe imbwa imwe yo koga	Two dogs run near the river while one is swimming
imbwa zibiri mu kiyaga gito cyamazi hafi yumuhanda	two dogs in a small lake near the road
Imbwa ebyiri zikina mumazi munsi yikiraro	Two dogs play in the water under the bridge
Imbwa ebyiri zirimo gukina mumazi	Two dogs are playing in the water
Abakobwa babiri bato beza barimo kumwenyura bifotoje hamwe mugihe bagenda mubwato bambaye amakoti areremba	Two beautiful little girls are smiling and taking pictures together as they board a boat wearing long coats
Abakobwa babiri bamwenyura mu bwato ku kiyaga barimo guhobera	Two smiling girls in a boat on the lake are hugging
Abakobwa babiri bambaye amakositimu y'ubuzima kandi bahoberana	Two girls in life costumes and hugging each other
Abakobwa babiri bato bari mu bwato bifotozanya hamwe	Two young girls in a boat pose for a photo together
Abakobwa babiri barimo kwifotoza mu bwato	Two girls are taking pictures on the boat
Abatetsi babiri bambaye umweru bakora mu gikoni	Two white chefs work in the kitchen
Abateka bakora ibiryo kubakiriya barimo kurya muri resitora yabo	Chefs serve food to their customers at their restaurant
Umukiriya wicaye kuri comptoire yitegereza abantu bakora mugikoni	A customer sitting at the counter watches people working in the kitchen
